id,type_of_shot,frame_count,kpt_0_x,kpt_0_y,kpt_1_x,kpt_1_y,kpt_2_x,kpt_2_y,kpt_3_x,kpt_3_y,kpt_4_x,kpt_4_y,kpt_5_x,kpt_5_y,kpt_6_x,kpt_6_y,kpt_7_x,kpt_7_y,kpt_8_x,kpt_8_y,kpt_9_x,kpt_9_y,kpt_10_x,kpt_10_y,kpt_11_x,kpt_11_y,kpt_12_x,kpt_12_y,kpt_13_x,kpt_13_y,kpt_14_x,kpt_14_y,kpt_15_x,kpt_15_y,kpt_16_x,kpt_16_y
1038,lift,0,951.6880989074707,452.6727247238159,941.7245292663574,445.1662516593933,957.7382469177246,443.1869101524353,937.1479225158691,450.4884195327759,969.5148468017578,446.70032501220703,915.5330657958984,511.0579562187195,1018.8983917236328,505.78287720680237,872.7396583557129,572.4374341964722,1055.6956100463867,581.569390296936,815.936336517334,602.2894549369812,1079.4459915161133,649.7975778579712,955.2276420593262,676.72358751297,1013.9372634887695,668.7881970405579,939.089527130127,783.1469893455505,1024.3793106079102,776.7871284484863,961.4310836791992,894.3325781822205,1054.9240493774414,873.2060623168945
1038,lift,1,952.0781135559082,449.251492023468,941.9403648376465,442.30284333229065,958.4056663513184,439.30174112319946,937.1316719055176,448.7920618057251,969.5190811157227,443.67505073547363,913.9737510681152,506.9507646560669,1018.1025695800781,502.44030833244324,871.8964004516602,571.9882392883301,1055.6592178344727,578.9373064041138,814.7709846496582,599.694836139679,1079.4451904296875,647.8948402404785,954.056568145752,674.204671382904,1013.1540298461914,666.1787724494934,939.1105270385742,781.3830399513245,1021.1295318603516,770.9430885314941,961.2895202636719,894.3370199203491,1052.1906280517578,872.9157400131226
1038,lift,2,951.0593605041504,445.80467104911804,940.5475044250488,439.05683398246765,958.1524085998535,435.69035053253174,935.5248641967773,445.93830943107605,969.0815734863281,440.68724155426025,911.7907905578613,502.41323947906494,1016.2803268432617,498.7187433242798,870.5764961242676,570.4779839515686,1055.1568222045898,574.8623013496399,813.5172271728516,597.0758843421936,1078.9677429199219,644.5441603660583,953.0521774291992,670.5372762680054,1012.3880767822266,662.3372483253479,938.6654663085938,777.1129846572876,1017.1338272094727,765.8655381202698,961.2408828735352,892.7917456626892,1047.044792175293,872.1666312217712
1038,lift,3,948.7890243530273,440.799765586853,938.0698013305664,434.412385225296,956.356372833252,430.28916478157043,932.6757431030273,441.27413034439087,967.0913314819336,435.6621551513672,909.0693855285645,496.7672109603882,1014.3220138549805,493.7644672393799,867.8708839416504,567.0233416557312,1053.3061981201172,569.6751236915588,811.9680404663086,594.1886901855469,1077.7135848999023,639.4987320899963,951.7597389221191,665.7058882713318,1010.9350204467773,657.4263596534729,937.3639869689941,774.195020198822,1012.7170944213867,761.5275692939758,961.0188674926758,889.8191928863525,1039.962043762207,867.9654550552368
1038,lift,4,945.9729766845703,435.97201466560364,934.9285125732422,429.39183712005615,953.5784339904785,425.1742458343506,929.007682800293,436.00510239601135,964.3440628051758,429.99581694602966,905.4692459106445,491.43200755119324,1011.4292907714844,487.95419096946716,864.3446731567383,563.5997271537781,1050.4527282714844,564.120762348175,811.5285873413086,591.2980198860168,1075.7072067260742,632.7334499359131,950.0379753112793,659.7632932662964,1009.0592193603516,652.0803093910217,934.5969772338867,768.7622594833374,1007.6612091064453,757.9936838150024,960.0480651855469,881.7884659767151,1031.7026138305664,866.9808053970337
1038,lift,5,942.7566719055176,431.6988694667816,931.8649291992188,424.59385871887207,950.4844093322754,420.9046411514282,925.6506729125977,430.84840536117554,961.0298538208008,425.22407054901123,902.3468971252441,488.21367859840393,1008.0672454833984,483.678503036499,861.2094497680664,561.3914108276367,1047.656021118164,559.9726295471191,811.1748504638672,588.5288214683533,1073.0498886108398,628.5914969444275,947.3323631286621,654.8995900154114,1005.970458984375,648.3384990692139,929.8329734802246,765.350296497345,999.6097183227539,754.9127912521362,959.7610473632812,875.4749536514282,1025.4623794555664,863.4628200531006
1038,lift,6,939.2832183837891,429.2393696308136,928.3178329467773,421.9997549057007,946.9564247131348,418.70450019836426,921.6304779052734,427.7374827861786,957.8055381774902,422.6790511608124,899.3490028381348,484.1374182701111,1005.1713180541992,480.8909583091736,858.4930229187012,557.6595783233643,1044.159278869629,556.6579985618591,810.3026390075684,586.6448163986206,1070.042953491211,626.8020558357239,944.4596672058105,651.3766479492188,1002.5082778930664,645.2484655380249,925.5383491516113,763.3184266090393,994.5554351806641,752.1831178665161,959.1035842895508,870.7015657424927,1019.1729354858398,860.1152944564819
1038,lift,7,936.4363288879395,428.0865776538849,925.3827095031738,420.48447847366333,944.286060333252,417.8542935848236,919.0815353393555,425.66431760787964,955.4994964599609,421.4800715446472,897.0280265808105,481.36574149131775,1002.9928207397461,479.6498143672943,855.3539657592773,556.1615538597107,1041.5687942504883,554.5468211174011,809.1271018981934,586.3229513168335,1067.3855209350586,625.6235146522522,940.9299087524414,648.4285569190979,998.6494445800781,642.9298782348633,921.4663696289062,760.2694630622864,989.4886779785156,748.9926624298096,959.1563987731934,864.3312764167786,1013.1653594970703,856.6499018669128
1038,lift,8,933.4562301635742,427.0454728603363,922.3079109191895,419.8622488975525,941.4361381530762,417.0097517967224,916.4879035949707,424.83474254608154,952.8631210327148,420.51679372787476,895.272274017334,479.00737166404724,1000.7823944091797,479.01792883872986,853.0911827087402,554.608941078186,1038.709487915039,553.9052152633667,808.0388259887695,585.2526211738586,1064.153823852539,624.8462104797363,937.2916603088379,645.8938694000244,994.0938949584961,641.6066265106201,918.0179786682129,755.8106017112732,985.4423904418945,746.6981506347656,958.1760406494141,857.7954196929932,1005.4597091674805,852.306911945343
1038,lift,9,928.7326240539551,427.7180743217468,918.4348297119141,420.48125982284546,936.9366073608398,417.79574632644653,913.7341117858887,425.7408893108368,949.0578460693359,421.5349817276001,893.35693359375,479.3931269645691,996.749267578125,479.87170815467834,851.0750770568848,553.2139134407043,1034.989242553711,553.8290619850159,805.9876441955566,584.8249912261963,1060.462303161621,624.465959072113,934.9111747741699,645.7460045814514,990.0828552246094,641.5167617797852,914.9934196472168,753.0096673965454,982.8820037841797,745.7510304450989,956.9881439208984,856.1334371566772,999.1321563720703,844.673752784729
1038,lift,10,922.3841285705566,429.07615184783936,913.7232398986816,421.83080792427063,931.351490020752,418.9605438709259,910.7124137878418,427.207692861557,943.9340972900391,422.6180899143219,890.3570938110352,479.7336280345917,993.9198303222656,481.1285591125488,849.9529838562012,552.653546333313,1031.2653350830078,555.0822114944458,804.6946334838867,585.1151847839355,1057.086067199707,625.6522250175476,930.9627342224121,646.4848780632019,985.5539703369141,642.144205570221,912.2815704345703,752.5768876075745,978.4646987915039,742.2644591331482,955.8523178100586,856.5474843978882,993.6751556396484,838.1546330451965
1038,lift,11,920.8225250244141,430.23048877716064,912.3421096801758,422.9422080516815,929.6763038635254,420.1293647289276,909.2552375793457,428.3353793621063,942.0951461791992,423.827143907547,889.6265029907227,481.21346712112427,991.9013214111328,482.37746000289917,848.4788703918457,551.9566440582275,1027.873649597168,556.3790702819824,803.2170867919922,583.7788653373718,1054.1853332519531,626.6181421279907,928.4914970397949,648.2232713699341,982.8672409057617,643.3313727378845,910.8635330200195,753.6261034011841,975.8008575439453,741.5506911277771,954.6549797058105,856.7784547805786,991.0681915283203,834.6599507331848
1038,lift,12,913.5987281799316,430.2851092815399,906.595344543457,423.14517617225647,921.9429588317871,420.21321058273315,905.4598617553711,428.50239515304565,936.2353134155273,423.93638491630554,887.3595428466797,482.7630865573883,987.4709701538086,482.98922896385193,845.7381820678711,552.5870490074158,1025.1118469238281,557.2853136062622,799.6978569030762,583.7262082099915,1051.1545944213867,627.5636529922485,925.7037162780762,649.4652843475342,978.7029647827148,644.3570280075073,908.9550590515137,755.3981637954712,973.6663055419922,739.662115573883,953.3197975158691,859.1851687431335,989.2768478393555,830.8698606491089
1038,lift,13,910.4425621032715,433.26844453811646,903.6586761474609,425.68382263183594,918.8844680786133,423.02650451660156,902.7775382995605,430.6165015697479,933.0806922912598,426.32211327552795,885.2529716491699,482.9591989517212,984.2994689941406,484.484099149704,842.3646926879883,553.2966327667236,1022.0973587036133,557.428286075592,795.538215637207,582.6047015190125,1048.7351989746094,628.1601977348328,924.2261695861816,650.0965261459351,975.4447174072266,645.1235818862915,906.8991851806641,756.5562343597412,970.3121566772461,736.8645930290222,953.5324287414551,860.8091068267822,987.5432968139648,819.8741126060486
