id,type_of_shot,frame_count,kpt_0_x,kpt_0_y,kpt_1_x,kpt_1_y,kpt_2_x,kpt_2_y,kpt_3_x,kpt_3_y,kpt_4_x,kpt_4_y,kpt_5_x,kpt_5_y,kpt_6_x,kpt_6_y,kpt_7_x,kpt_7_y,kpt_8_x,kpt_8_y,kpt_9_x,kpt_9_y,kpt_10_x,kpt_10_y,kpt_11_x,kpt_11_y,kpt_12_x,kpt_12_y,kpt_13_x,kpt_13_y,kpt_14_x,kpt_14_y,kpt_15_x,kpt_15_y,kpt_16_x,kpt_16_y
1016,drop_shot,0,794.2770767211914,413.3665931224823,786.1980628967285,409.2488765716553,800.3052520751953,406.9480884075165,779.77294921875,412.79911279678345,811.3713455200195,408.20133447647095,757.7328300476074,463.391797542572,849.2611312866211,450.9797787666321,733.077507019043,525.1874470710754,882.9699325561523,516.8284177780151,715.3292655944824,574.0757274627686,906.8132400512695,575.5984711647034,794.5095062255859,592.5505256652832,847.0644950866699,591.1921906471252,759.719181060791,693.0923581123352,882.5490760803223,692.8089880943298,734.0298843383789,794.1517496109009,901.9475555419922,801.3777494430542
1016,drop_shot,1,794.5136833190918,414.762521982193,786.2854957580566,410.5234944820404,800.4520225524902,407.9193162918091,779.9300193786621,414.1942369937897,811.3999557495117,409.0418529510498,757.9383659362793,463.92834663391113,849.7308540344238,451.88679456710815,733.7881278991699,525.2244293689728,883.3656692504883,516.8862891197205,717.3167037963867,574.9362659454346,907.3507690429688,576.7038202285767,794.6844863891602,592.5618553161621,848.6745071411133,591.1142992973328,758.9216995239258,693.0720806121826,882.4539756774902,693.8655424118042,733.6398696899414,795.0717043876648,907.0659828186035,798.8433837890625
1016,drop_shot,2,795.7977676391602,416.4797365665436,787.5815391540527,412.12676882743835,801.676197052002,409.57486152648926,780.8600234985352,415.9202706813812,811.7708587646484,410.8745527267456,758.3510971069336,465.91756939888,850.4482841491699,453.6190402507782,734.4296264648438,525.8088397979736,883.6402702331543,517.5216829776764,718.384838104248,577.0809173583984,907.6550674438477,578.2666039466858,795.4215431213379,593.9339017868042,850.6543350219727,591.4422798156738,758.8068008422852,693.4991312026978,883.231372833252,695.0055241584778,733.4046363830566,797.3596501350403,913.7642097473145,798.1793761253357
1016,drop_shot,3,798.3965492248535,419.26283955574036,790.1348304748535,414.4941830635071,804.2873954772949,412.26497769355774,782.3924446105957,418.3511245250702,812.8238296508789,413.73934507369995,759.2519187927246,469.5716392993927,851.3033294677734,457.3890781402588,734.8203277587891,529.1912877559662,884.454517364502,520.682076215744,720.2328300476074,582.2930717468262,908.5234451293945,582.0200657844543,796.5246391296387,595.4757642745972,852.0693397521973,592.1655750274658,758.6546516418457,694.8118901252747,885.8938407897949,696.5300703048706,732.5566864013672,800.6318593025208,922.2374153137207,798.0036377906799
1016,drop_shot,4,799.2235565185547,427.37255215644836,791.1590194702148,422.97677636146545,805.1251602172852,420.2932584285736,783.9101600646973,427.365825176239,813.475227355957,421.67187094688416,760.986213684082,475.0448262691498,852.9094505310059,461.9469130039215,736.1555099487305,534.4853568077087,885.4281234741211,525.7072269916534,723.2522392272949,589.3796396255493,909.6305465698242,586.7726612091064,797.4375343322754,599.3756747245789,853.447208404541,594.4324064254761,758.1731986999512,696.977527141571,889.7705268859863,698.6429858207703,731.0751342773438,804.2928814888,931.1972236633301,798.131353855133
1016,drop_shot,5,801.7177963256836,430.8487272262573,794.0764045715332,426.3370478153229,807.8799819946289,424.43530797958374,786.4837646484375,431.2899398803711,815.3680229187012,426.16990327835083,762.2257804870605,480.76581716537476,853.6759185791016,466.13296151161194,738.3453369140625,542.7820086479187,886.5598297119141,529.4168829917908,726.3986206054688,601.016092300415,911.4154243469238,592.563271522522,798.2479476928711,604.1465520858765,854.0238189697266,597.3713564872742,757.7838706970215,700.4248309135437,895.6068992614746,701.2627100944519,728.6409759521484,808.5633230209351,938.6419486999512,798.2843041419983
1016,drop_shot,6,804.7333145141602,434.2169487476349,797.1140098571777,430.9460914134979,811.2308692932129,428.6030423641205,788.7252616882324,436.9396698474884,818.0573272705078,431.50623321533203,763.8810539245605,489.0353035926819,856.0922813415527,473.8358688354492,740.9375381469727,550.6444644927979,887.9842185974121,537.6159131526947,729.4963645935059,608.9042973518372,912.7138710021973,597.9154372215271,799.4062614440918,612.998743057251,855.6786918640137,605.0342559814453,757.1907234191895,708.0503296852112,902.9060554504395,706.1098051071167,725.994873046875,815.5026054382324,946.1983108520508,798.3247303962708
1016,drop_shot,7,807.3503494262695,442.7602458000183,799.8936080932617,438.5333204269409,813.5401725769043,436.97784304618835,791.6042518615723,444.7435462474823,820.3627967834473,439.908971786499,766.1067581176758,493.513058423996,857.6352882385254,481.26174688339233,744.2480850219727,557.6441931724548,889.6999168395996,545.9924840927124,731.9833374023438,618.2867288589478,915.8470344543457,605.8241128921509,800.5827140808105,618.6376261711121,856.3445091247559,610.7219338417053,756.5251922607422,713.5127663612366,908.4099197387695,708.1638193130493,723.4624671936035,819.8979306221008,954.9196815490723,798.5566663742065
1016,drop_shot,8,808.780403137207,452.3646032810211,800.947093963623,448.8184869289398,814.9514007568359,446.2223553657532,793.4972190856934,454.87441062927246,822.2254371643066,449.4250738620758,767.7276420593262,503.80762338638306,859.9029922485352,492.31266260147095,747.1685600280762,568.7532377243042,893.6428642272949,557.2614312171936,734.9908447265625,630.711042881012,920.1609420776367,613.1504702568054,801.1324882507324,628.4158873558044,857.856559753418,621.0277962684631,755.163516998291,722.5568532943726,913.425464630127,712.8848719596863,720.1289176940918,825.7270359992981,963.6733245849609,799.4895601272583
1016,drop_shot,9,811.7962646484375,460.07076144218445,803.8851928710938,455.3592038154602,818.4127807617188,453.69049429893494,796.0867309570312,461.360764503479,825.8847999572754,456.16438150405884,770.086612701416,511.7074477672577,863.1770896911621,500.68862199783325,751.7515754699707,577.7538084983826,897.0938873291016,566.4087080955505,738.0924224853516,640.9963059425354,925.0852203369141,622.6901650428772,802.042179107666,632.9612016677856,859.1179275512695,626.5106391906738,754.090461730957,727.178385257721,917.5322341918945,718.0320739746094,719.4699096679688,828.5768294334412,970.7973861694336,801.7249131202698
